median_income,house_age,avg_rooms,avg_bedrooms,population,avg_occupancy,latitude,longitude,price,bedroom_ratio,rooms_per_person,population_density,income_category,age_category,coastal,northern,price_income_ratio
4.6488,16.0,6.350847457627118,0.9932203389830508,1817.0,3.0796610169491525,38.7,-121.27,145300.0,0.15639178009073926,2.062190423775454,7.505492274737424,High,Recent,0,1,3.1255377731887806
4.4489,16.0,5.966549295774648,1.051056338028169,1674.0,2.9471830985915495,38.69,-121.27,145600.0,0.17615815874889348,2.0244922341696534,7.423568444259167,Medium,Recent,0,1,3.272719099103149
2.7477,4.0,4.509516837481699,1.2108345534407028,1195.0,1.7496339677891655,38.68,-121.26,133000.0,0.26850649350649347,2.577405857740586,7.086737934510577,Medium,New,0,1,4.840411980929504
5.7133,13.0,6.75625,1.0166666666666666,1585.0,3.3020833333333335,38.7,-121.24,166800.0,0.15047795251310514,2.0460567823343845,7.368970402194793,High,Recent,0,1,2.9195036143734794
4.2464,16.0,6.0073664825046045,0.9815837937384899,1794.0,3.303867403314917,38.7,-121.25,144400.0,0.1633966891477621,1.8182831661092533,7.492760300922379,Medium,Recent,0,1,3.4005275056518456
5.2586,17.0,6.945035460992908,1.1312056737588652,1809.0,3.2074468085106385,38.69,-121.26,137000.0,0.16287975491447534,2.1652846876727474,7.501082124259871,High,Recent,0,1,2.6052561518274824
4.5562,17.0,6.237218813905931,0.983640081799591,1490.0,3.0470347648261757,38.69,-121.25,134500.0,0.15770491803278688,2.0469798657718123,7.307202314764738,High,Recent,0,1,2.952021421359906
4.1607,24.0,5.22680412371134,0.9536082474226805,606.0,3.1237113402061856,38.69,-121.25,112799.99999999999,0.1824457593688363,1.6732673267326732,6.408528791059498,Medium,Recent,0,1,2.711082269810368
3.7426,20.0,5.940677966101695,1.0,676.0,2.864406779661017,38.68,-121.24,135500.0,0.16833095577746077,2.07396449704142,6.517671272912275,Medium,Recent,0,1,3.6204777427456847
4.9688,15.0,6.18595041322314,1.0041322314049588,730.0,3.0165289256198347,38.68,-121.25,135600.0,0.16232464929859722,2.0506849315068494,6.594413459749778,High,Recent,0,1,2.7290291418451136
5.2051,13.0,6.842443729903537,0.9951768488745981,1948.0,3.1318327974276525,38.68,-121.26,167400.0,0.1454417293233083,2.184804928131417,7.575071699507561,High,Recent,0,1,3.2160765403162284
6.1943,13.0,6.532467532467533,0.9090909090909091,267.0,3.4675324675324677,38.68,-121.25,276100.0,0.13916500994035785,1.8838951310861423,5.5909869805108565,Very High,Recent,0,1,4.4573236685339745
4.2262,14.0,6.540913921360255,1.0988310308182785,2407.0,2.5579171094580233,38.67,-121.25,244300.0,0.16799350121852152,2.5571250519318656,7.786551806428712,Medium,Recent,0,1,5.780606691590553
4.2273,18.0,5.069252077562327,0.8670360110803325,905.0,2.5069252077562325,38.67,-121.26,141800.0,0.17103825136612022,2.022099447513812,6.80903930604298,Medium,Recent,0,1,3.3543869609443386
2.5199,16.0,3.9713216957605986,1.1047381546134662,1550.0,1.9326683291770574,38.67,-121.27,149000.0,0.2781789638932496,2.054838709677419,7.346655163176539,Medium,Recent,0,1,5.912933052898925
4.0781,8.0,5.300925925925926,1.1157407407407407,447.0,2.0694444444444446,38.66,-121.26,124300.00000000001,0.21048034934497817,2.56152125279642,6.104793232414985,Medium,New,0,1,3.0479880336431187
2.7388,15.0,4.077071290944123,1.0096339113680155,866.0,1.6685934489402698,38.67,-121.27,111600.00000000001,0.24763705103969758,2.443418013856813,6.7650389767805414,Medium,Recent,0,1,4.074777274718856
3.8906,15.0,4.832386363636363,0.9829545454545454,723.0,2.053977272727273,38.67,-121.27,128699.99999999999,0.20340975896531452,2.3526970954356843,6.584791392385716,Medium,Recent,0,1,3.3079730632807274
3.75,16.0,5.768718801996672,1.0232945091514143,1478.0,2.459234608985025,38.68,-121.28,147300.0,0.17738678973175656,2.34573748308525,7.2991214627108,Medium,Recent,0,1,3.928
5.4797,23.0,6.6937984496124034,1.0232558139534884,833.0,3.2286821705426356,38.67,-121.28,160000.0,0.15286624203821655,2.073229291716687,6.726233402358747,High,Recent,0,1,2.919867875978612
4.3625,29.0,6.247126436781609,1.0,430.0,2.471264367816092,38.67,-121.28,158800.0,0.16007359705611776,2.5279069767441857,6.066108090103747,Medium,Mature,0,1,3.6401146131805158
1.8589,20.0,5.225,1.05,921.0,2.558333333333333,38.68,-121.29,144000.0,0.20095693779904308,2.042345276872964,6.826545223556594,Low,Recent,0,1,7.746516757222013
3.6516,20.0,5.757225433526012,1.0491329479768785,889.0,2.569364161849711,38.67,-121.29,130500.0,0.1822289156626506,2.2407199100112485,6.7912214627261855,Medium,Recent,0,1,3.5737758790667105
5.2177,15.0,7.384449244060475,1.0161987041036717,3166.0,3.4190064794816415,38.72,-121.25,162700.0,0.13761333723310912,2.1598231206569802,8.06054004653864,High,Recent,0,1,3.1182321712632004
4.4609,16.0,6.2607361963190185,1.021472392638037,1912.0,2.932515337423313,38.71,-121.27,142900.0,0.16315531602155808,2.1349372384937237,7.556427969440253,Medium,Recent,0,1,3.203389450559304
4.3009,14.0,5.847244094488189,1.0031496062992127,1845.0,2.905511811023622,38.71,-121.25,143400.0,0.1715593859412874,2.0124661246612465,7.520776415062797,Medium,Recent,0,1,3.3341858680741234
4.3826,9.0,6.631578947368421,1.1443123938879456,3275.0,2.7801358234295415,38.7,-121.26,146600.0,0.17255504352278545,2.385343511450382,8.09437844497296,Medium,New,0,1,3.3450463195363485
5.6902,5.0,6.266900790166813,1.077260755048288,2623.0,2.302897278314311,38.69,-121.17,243200.0,0.1718968898851219,2.7213114754098355,7.8724551500639794,High,New,0,1,4.274014973111665
3.2321,11.0,7.0414673046252,1.1531100478468899,1520.0,2.4242424242424243,38.71,-121.19,390800.0,0.16375990939977347,2.9046052631578947,7.327123292259293,Medium,Recent,0,1,12.091210049194023
6.3528,7.0,7.721739130434782,1.0543478260869565,2772.0,3.0130434782608697,38.69,-121.18,274500.0,0.1365427927927928,2.5627705627705626,7.927685045615778,Very High,New,0,1,4.320929353985644
4.3214,28.0,6.4146868250539955,1.0172786177105833,1379.0,2.978401727861771,38.7,-121.2,131700.0,0.1585858585858586,2.1537345902828133,7.22983877815125,Medium,Mature,0,1,3.0476234553616885
2.7174,26.0,5.171428571428572,1.0201680672268907,1603.0,2.6941176470588237,38.69,-121.2,137500.0,0.19727006824829377,1.9195258889582034,7.38025578842646,Medium,Mature,0,1,5.059983808051814
3.4506,10.0,5.356715141146279,1.0932420872540634,2954.0,2.5269461077844313,38.68,-121.22,139000.0,0.20408815075055894,2.119837508463101,7.991253929840199,Medium,New,0,1,4.028284935953168
4.4695,23.0,6.677536231884058,0.9891304347826086,818.0,2.963768115942029,38.71,-121.22,214699.99999999997,0.14812805208898536,2.2530562347188265,6.70808408385307,Medium,Recent,0,1,4.803669314240966
4.8542,18.0,7.328888888888889,1.0577777777777777,2227.0,3.299259259259259,38.71,-121.23,170500.0,0.14432989690721648,2.221374045801527,7.708859601047175,High,Recent,0,1,3.512422232293684
3.9226,19.0,6.204946996466431,1.0,2357.0,2.7762073027090697,38.69,-121.23,148700.0,0.1611617312072893,2.235044548154433,7.765569081097317,Medium,Recent,0,1,3.7908530056595113
3.8954,27.0,5.5548523206751055,1.0242616033755274,2432.0,2.5654008438818567,38.67,-121.23,133000.0,0.18439042916824913,2.1652960526315788,7.796880342783522,Medium,Mature,0,1,3.4142835138881757
4.0182,28.0,6.123924268502582,1.0137693631669535,1742.0,2.9982788296041307,38.67,-121.24,131700.0,0.16554243957279371,2.04247990815155,7.463363045520021,Medium,Mature,0,1,3.277586979244438
3.4896,9.0,5.9620596205962055,1.1436314363143631,938.0,2.5420054200542004,38.68,-121.2,143800.0,0.19181818181818183,2.345415778251599,6.844815479208263,Medium,New,0,1,4.120816139385603
4.1071,11.0,5.813953488372093,1.0105708245243128,2827.0,2.988372093023256,38.67,-121.21,145800.0,0.17381818181818182,1.9455252918287937,7.947325027016463,Medium,Recent,0,1,3.5499500864356843
4.05,20.0,6.220264317180617,0.9955947136563876,700.0,3.0837004405286343,38.67,-121.22,130700.0,0.16005665722379603,2.0171428571428573,6.55250788703459,Medium,Recent,0,1,3.2271604938271605
3.0533,19.0,4.937190082644628,1.034710743801653,1610.0,2.6611570247933884,38.67,-121.21,112100.0,0.20957482423836626,1.8552795031055902,7.384610383176974,Medium,Recent,0,1,3.671437461107654
4.817,16.0,6.332129963898917,1.0252707581227436,773.0,2.7906137184115525,38.67,-121.19,147000.0,0.16191562143671606,2.2690815006468306,6.651571873589727,High,Recent,0,1,3.0516919244342953
2.9803,26.0,5.170568561872909,0.959866220735786,773.0,2.5852842809364547,38.67,-121.2,115399.99999999999,0.18564036222509706,2.0,6.651571873589727,Medium,Mature,0,1,3.872093413414756
4.6902,10.0,6.534569983136594,1.1264755480607083,1632.0,2.752107925801012,38.67,-121.2,171000.0,0.17238709677419353,2.374387254901961,7.398174092970465,High,New,0,1,3.6458999616221055
6.1185,26.0,7.069343065693431,1.0437956204379562,769.0,2.8065693430656933,38.66,-121.19,179200.0,0.14765100671140938,2.5188556566970095,6.646390514847729,Very High,Mature,0,1,2.928822423796682
5.47,17.0,6.659751037344399,0.9004149377593361,732.0,3.037344398340249,38.66,-121.2,204800.0,0.135202492211838,2.1926229508196724,6.597145701886651,High,Recent,0,1,3.7440585009140768
6.1359,52.0,8.275862068965518,1.5172413793103448,6675.0,230.17241379310346,38.69,-121.15,225000.0,0.18333333333333332,0.035955056179775284,8.806274284781725,Very High,Old,0,1,3.6669437246369725
2.5183,15.0,5.487544483985765,0.9911032028469751,1040.0,1.8505338078291815,38.71,-121.17,293300.0,0.18060959792477302,2.965384615384615,6.947937068614969,Medium,Recent,0,1,11.646745820593257
3.0,37.0,4.890625,1.04296875,686.0,2.6796875,38.68,-121.17,121900.00000000001,0.213258785942492,1.8250728862973762,6.532334292222349,Medium,Mature,0,1,4.0633333333333335
2.3333,42.0,4.931924882629108,1.1267605633802817,945.0,2.2183098591549295,38.67,-121.18,115999.99999999999,0.2284626368396002,2.2232804232804235,6.852242569051878,Low,Old,0,1,4.971499592851326
3.7796,21.0,5.256997455470738,1.037319762510602,2827.0,2.3977947413061917,38.67,-121.16,159000.0,0.19732171668280088,2.1924301379554296,7.947325027016463,Medium,Recent,0,1,4.206794369774579
5.0159,6.0,6.5582329317269075,1.038152610441767,4583.0,3.06760374832664,38.68,-121.15,189600.0,0.15829761175750154,2.1379009382500547,8.430327258394575,High,New,0,1,3.779979664666361
3.1161,21.0,5.369465648854962,1.0183206106870228,1687.0,2.5755725190839693,38.68,-121.16,131600.0,0.18965027011657662,2.084765856550089,7.431299675155903,Medium,Recent,0,1,4.223227752639517
6.2503,2.0,8.408163265306122,1.1884353741496598,4438.0,3.019047619047619,38.66,-121.13,222500.0,0.1413430420711974,2.785038305543037,8.398184404834035,Very High,New,0,1,3.559829128201846
4.2031,8.0,5.520833333333333,1.1354166666666667,398.0,4.145833333333333,38.55,-121.13,212500.0,0.2056603773584906,1.3316582914572865,5.988961416889864,Medium,New,0,1,5.055792153410578
6.8869,6.0,7.382384532760472,1.0300751879699248,2354.0,2.5284640171858217,38.51,-121.06,263100.0,0.13953150007274845,2.9197111299915037,7.764296006450518,Very High,New,0,1,3.82029650495869
3.6645,16.0,6.014018691588785,1.030373831775701,1041.0,2.432242990654206,38.47,-121.13,203399.99999999997,0.17132867132867133,2.472622478386167,6.948897222313312,Medium,Recent,0,1,5.5505525992632005
7.2582,4.0,7.376840696117805,1.0475234270414993,3857.0,2.5816599732262384,38.63,-121.24,273200.0,0.14200163324562198,2.8574021260046667,8.257904193465674,Very High,New,0,1,3.7640186272078475
2.233,25.0,4.746987951807229,1.1325301204819278,155.0,1.8674698795180722,38.58,-121.22,55000.00000000001,0.23857868020304568,2.5419354838709682,5.049856007249537,Low,Recent,0,1,2.4630541871921188
2.6981,35.0,5.572327044025157,1.005503144654088,4885.0,3.8404088050314464,38.55,-121.28,112500.0,0.18044582392776523,1.4509723643807575,8.494129251817686,Medium,Mature,0,1,4.169600830213854
3.1711,35.0,6.147388059701493,1.044776119402985,1454.0,2.712686567164179,38.59,-121.31,101899.99999999999,0.1699544764795144,2.266162310866575,7.282761179605593,Medium,Mature,0,1,3.2133959824666514
3.6817,21.0,5.70911214953271,1.0379672897196262,4674.0,2.7301401869158877,38.59,-121.32,136100.0,0.18180888070390833,2.091142490372272,8.449984441722787,Medium,Recent,0,1,3.696661868158731
2.5035,24.0,5.391625615763547,1.1206896551724137,2149.0,2.646551724137931,38.59,-121.32,123700.00000000001,0.2078574691640018,2.0372266170311772,7.673223121121708,Medium,Recent,0,1,4.9410824845216705
3.9727,17.0,5.745231030097499,1.0487494701144553,6544.0,2.774056803730394,38.61,-121.29,132700.0,0.18254261049214196,2.071057457212714,8.786456678344,Medium,Recent,0,1,3.3402975306466636
4.3235,25.0,5.524489795918368,0.9469387755102041,1423.0,2.904081632653061,38.61,-121.3,116900.0,0.17140746213520502,1.9023190442726634,7.261225091971921,Medium,Recent,0,1,2.7038279171967154
3.3926,32.0,5.575438596491228,1.0637426900584794,4951.0,2.8953216374269006,38.6,-121.3,103400.0,0.19079085378644847,1.9256715814986871,8.507546814364431,Medium,Mature,0,1,3.0478099392796087
2.7652,13.0,4.670020120724346,1.0845070422535212,1066.0,2.1448692152917506,38.62,-121.27,95600.0,0.23222748815165878,2.1772983114446527,6.9726062513017535,Medium,Recent,0,1,3.457254448141183
2.7356,22.0,5.237076648841355,1.103386809269162,1501.0,2.6755793226381464,38.61,-121.28,96100.0,0.2106875425459496,1.9573617588274483,7.31455283232408,Medium,Recent,0,1,3.5129404883754938
2.4722,23.0,5.430703624733476,1.0746268656716418,1235.0,2.633262260127932,38.61,-121.28,103299.99999999999,0.1978798586572438,2.062348178137652,7.119635638017636,Low,Recent,0,1,4.178464525523824
4.4519,26.0,5.722397476340694,0.943217665615142,963.0,3.0378548895899056,38.61,-121.29,110500.0,0.16482910694597575,1.8836967808930425,6.871091294610546,Medium,Mature,0,1,2.482086300231362
2.9452,17.0,5.12933025404157,1.0538876058506543,2840.0,2.1862971516551193,38.61,-121.27,115599.99999999999,0.2054630046525589,2.34612676056338,7.951911381854188,Medium,Recent,0,1,3.925030558196387
3.1654,25.0,5.267605633802817,0.9295774647887324,564.0,2.647887323943662,38.6,-121.28,111600.00000000001,0.1764705882352941,1.9893617021276595,6.336825731146441,Medium,Recent,0,1,3.52562077462564
3.1194,17.0,4.760683760683761,1.0769230769230769,848.0,2.415954415954416,38.6,-121.28,112500.0,0.22621184919210052,1.9705188679245282,6.744059186311348,Medium,Recent,0,1,3.606462781304097
4.0938,29.0,5.721973094170403,1.0089686098654709,600.0,2.690582959641256,38.6,-121.29,109100.0,0.17633228840125392,2.1266666666666665,6.398594934535208,Medium,Mature,0,1,2.665005618251991
5.31,15.0,7.1680851063829785,1.0617021276595744,1733.0,3.6872340425531913,38.57,-121.32,127499.99999999999,0.1481151677055506,1.9440276976341604,7.458186157340487,High,Recent,0,1,2.401129943502825
3.311,17.0,5.4174174174174174,1.024024024024024,1694.0,2.5435435435435436,38.56,-121.33,109400.00000000001,0.1890243902439024,2.1298701298701297,7.43543801981455,Medium,Recent,0,1,3.3041377227423743
3.6897,25.0,4.1437125748503,0.874251497005988,504.0,3.0179640718562872,38.57,-121.32,101099.99999999999,0.21098265895953755,1.3730158730158732,6.22455842927536,Medium,Recent,0,1,2.740060167493292
4.5766,18.0,6.088541666666667,0.96875,614.0,3.1979166666666665,38.56,-121.32,108700.0,0.15911035072711718,1.9039087947882738,6.421622267806518,High,Recent,0,1,2.3751256391207445
2.9693,13.0,4.452313503305005,1.0292728989612843,2420.0,2.2851746931067045,38.54,-121.32,104400.0,0.23117709437963943,1.9483471074380165,7.791935956938058,Medium,Recent,0,1,3.5159801973529117
3.1042,18.0,5.463414634146342,0.926829268292683,95.0,2.317073170731707,38.53,-121.28,165000.0,0.16964285714285715,2.3578947368421055,4.564348191467836,Medium,Recent,0,1,5.315379163713678
2.3787,19.0,4.582037996545768,1.1744386873920554,1419.0,2.4507772020725387,38.58,-121.3,91300.0,0.2563136072370901,1.8696264975334742,7.258412150595307,Low,Recent,0,1,3.8382309664943044
2.6471,16.0,4.0986666666666665,0.9706666666666667,1125.0,3.0,38.58,-121.3,90700.0,0.23682498373454783,1.3662222222222222,7.026426808699636,Medium,Recent,0,1,3.426391145026633
2.5035,10.0,4.871227364185111,1.1670020120724347,962.0,1.9356136820925554,38.58,-121.31,112500.0,0.2395704254440314,2.5166320166320166,6.870053411798126,Medium,New,0,1,4.493708807669263
3.5192,9.0,4.863716814159292,0.9221238938053097,1663.0,2.943362831858407,38.57,-121.31,113300.0,0.1895924308588064,1.6524353577871318,7.416979621381154,Medium,New,0,1,3.2194817003864515
2.5,22.0,4.916,1.012,733.0,2.932,38.57,-121.31,101600.0,0.20585842148087874,1.6766712141882676,6.598509028614515,Low,Recent,0,1,4.064
2.3684,17.0,4.795857988165681,1.0355029585798816,706.0,2.088757396449704,38.57,-121.33,150000.0,0.21591610117211596,2.296033994334278,6.561030665896573,Low,Recent,0,1,6.333389630130045
3.0481,3.0,4.2090452261306535,1.1417085427135678,2081.0,2.091457286432161,38.59,-121.28,92500.0,0.271251193887297,2.0124939932724653,7.641084249174914,Medium,New,0,1,3.0346773399822844
3.6563,19.0,5.125,0.9791666666666666,1346.0,2.8041666666666667,38.59,-121.29,95600.0,0.19105691056910568,1.8276374442793462,7.205635176410364,Medium,Recent,0,1,2.614665098596942
2.1116,25.0,4.897226753670473,1.1712887438825448,1660.0,2.707993474714519,38.59,-121.3,89600.0,0.23917388407728177,1.808433734939759,7.415175109613295,Low,Recent,0,1,4.243227884068952
2.8966,29.0,5.234285714285714,1.0723809523809524,1619.0,3.083809523809524,38.58,-121.3,92400.0,0.20487627365356625,1.6973440395305743,7.3901814282264295,Medium,Mature,0,1,3.1899468342194295
2.9896,12.0,5.016863406408095,1.0590219224283306,1440.0,2.4283305227655987,38.56,-121.34,118600.0,0.21109243697478994,2.0659722222222223,7.273092595999522,Medium,Recent,0,1,3.9670858977789676
4.1447,11.0,5.630952380952381,0.9880952380952381,1701.0,3.375,38.55,-121.34,113999.99999999999,0.17547568710359407,1.6684303350970018,7.43955930913332,Medium,Recent,0,1,2.7505006393707623
3.5691,12.0,5.021335807050093,1.0383426097711812,8656.0,2.676561533704391,38.54,-121.35,116300.0,0.2067861321509945,1.8760397412199632,9.066123521215774,Medium,Recent,0,1,3.258524558011824
2.9464,19.0,5.672661870503597,1.0494604316546763,3012.0,2.70863309352518,38.56,-121.37,113500.0,0.18500317057704505,2.094289508632138,8.0106915391303,Medium,Recent,0,1,3.852158566386098
2.6635,16.0,4.555555555555555,1.047953216374269,1762.0,2.0608187134502924,38.57,-121.37,135800.0,0.23003851091142494,2.2105561861521,7.47477218239787,Medium,Recent,0,1,5.098554533508541
2.7679,18.0,6.1354466858789625,1.0461095100864553,815.0,2.3487031700288186,38.56,-121.37,118000.0,0.17050258337247534,2.6122699386503068,6.704414354964107,Medium,Recent,0,1,4.2631597962354135
5.6485,26.0,7.629787234042553,1.0382978723404255,653.0,2.7787234042553193,38.57,-121.36,129500.0,0.13608477412158393,2.7457886676875956,6.483107351457199,High,Mature,0,1,2.2926440647959634
4.5066,16.0,5.420618556701031,1.0123711340206185,1265.0,2.6082474226804124,38.56,-121.35,140200.0,0.18676302776721185,2.0782608695652174,7.143617602704121,High,Recent,0,1,3.11099276616518
5.0917,17.0,6.125954198473282,0.9847328244274809,748.0,2.854961832061069,38.58,-121.34,134100.0,0.16074766355140185,2.1457219251336896,6.618738983517219,High,Recent,0,1,2.633697979063967
4.4602,14.0,5.836215666327568,1.0254323499491353,2731.0,2.77822990844354,38.57,-121.34,134500.0,0.1757015861948754,2.1006957158549984,7.912789220690681,Medium,Recent,0,1,3.0155598403659023
3.9934,18.0,5.781935483870968,1.0064516129032257,2211.0,2.8529032258064517,38.55,-121.35,123300.00000000001,0.17406828832849808,2.0266847580280416,7.701652362642226,Medium,Recent,0,1,3.087594530976111
5.0427,22.0,6.405405405405405,1.00982800982801,1216.0,2.9877149877149876,38.55,-121.35,126899.99999999999,0.15765247410817032,2.1439144736842106,7.104144092987527,High,Recent,0,1,2.516509013028734
2.8021,33.0,6.2356020942408374,1.036649214659686,554.0,2.900523560209424,38.55,-121.36,118800.0,0.16624685138539044,2.1498194945848375,6.318968113746434,Medium,Mature,0,1,4.239677384818529
5.0622,16.0,6.140161725067386,0.9973045822102425,1203.0,3.242587601078167,38.56,-121.35,132400.0,0.16242317822651448,1.8935993349958438,7.093404625868766,High,Recent,0,1,2.615463632412785
5.2881,17.0,6.573389651531151,0.9904963041182682,3064.0,3.235480464625132,38.56,-121.36,138000.0,0.15068273092369477,2.031657963446475,8.027802848370312,High,Recent,0,1,2.6096329494525445
4.5815,21.0,6.165909090909091,0.9818181818181818,1287.0,2.925,38.55,-121.37,125499.99999999999,0.15923332104681165,2.1080031080031083,7.160845906664299,High,Recent,0,1,2.739277529193495
2.0901,27.0,4.06,1.1311111111111112,852.0,1.8933333333333333,38.56,-121.37,52500.0,0.2785987958401752,2.1443661971830985,6.748759547491679,Low,Mature,0,1,2.5118415386823596
4.15,19.0,6.180451127819549,1.0075187969924813,457.0,3.43609022556391,38.51,-121.3,157500.0,0.1630170316301703,1.7986870897155363,6.126869184114185,Medium,Recent,0,1,3.7951807228915664
4.2206,29.0,6.639204545454546,1.1107954545454546,1054.0,2.9943181818181817,38.51,-121.35,157700.0,0.16730851519041506,2.2172675521821636,6.961296045910167,Medium,Mature,0,1,3.7364355778799223
4.3658,4.0,6.799092676604018,1.0991574854180168,10329.0,3.347051198963059,38.47,-121.4,130600.0,0.1616623772757602,2.0313679930293347,9.242807562113684,Medium,New,0,1,2.9914334142654266
4.5604,4.0,6.737383177570093,1.0663551401869158,6578.0,3.073831775700935,38.47,-121.38,145900.0,0.158274379248162,2.191851626634235,8.791638037085997,High,New,0,1,3.1992807648451898
5.4445,3.0,8.531645569620252,1.2151898734177216,990.0,3.132911392405063,38.43,-121.39,237600.0,0.142433234421365,2.723232323232323,6.898714534329988,High,New,0,1,4.364037101662228
5.8831,19.0,6.881188118811881,1.0247524752475248,1320.0,3.267326732673267,38.44,-121.27,209900.00000000003,0.14892086330935253,2.106060606060606,7.186144304522325,High,Recent,0,1,3.567846883445803
4.3879,2.0,7.105691056910569,1.1504065040650406,2816.0,2.861788617886179,38.46,-121.35,144400.0,0.16189931350114417,2.4829545454545454,7.943427767876373,Medium,New,0,1,3.2908680690079537
5.7452,14.0,7.0285087719298245,1.019736842105263,1439.0,3.155701754385965,38.44,-121.34,240899.99999999997,0.14508580343213728,2.2272411396803338,7.272398392570047,High,Recent,0,1,4.193065515560815
5.8239,17.0,6.887323943661972,1.0250391236306728,1970.0,3.082942097026604,38.41,-121.32,247500.0,0.1488298114064985,2.234010152284264,7.58629630715272,High,Recent,0,1,4.249729562664194
5.1811,6.0,9.431884057971015,1.3478260869565217,1168.0,3.3855072463768114,38.42,-121.36,188400.0,0.14290104486785493,2.7859589041095894,7.063903961472068,High,New,0,1,3.636293451197622
3.5625,14.0,5.769349845201238,1.0603715170278638,1741.0,2.695046439628483,38.41,-121.37,125699.99999999999,0.18379393614166892,2.140723721998851,7.462789157412448,Medium,Recent,0,1,3.5284210526315785
3.3281,18.0,4.88539741219963,0.9279112754158965,1755.0,3.243992606284658,38.42,-121.37,91200.0,0.18993567915247825,1.505982905982906,7.470793774195062,Medium,Recent,0,1,2.740302274571077
4.7557,7.0,6.874717832957111,1.0395033860045146,2916.0,3.291196388261851,38.41,-121.38,150400.0,0.15120669840748643,2.0888203017832647,7.978310969867722,High,New,0,1,3.162520764556217
4.45,10.0,5.834752981260648,1.071550255536627,1538.0,2.6201022146507666,38.41,-121.38,138700.0,0.18364963503649634,2.2269180754226268,7.338888133838879,Medium,New,0,1,3.1168539325842697
4.8831,15.0,6.74512987012987,1.0340909090909092,1722.0,2.7954545454545454,38.4,-121.38,154400.0,0.15330926594464503,2.412891986062718,7.45182223652793,High,Recent,0,1,3.1619258258073764
6.2575,15.0,7.35546875,0.9921875,893.0,3.48828125,38.39,-121.37,143500.0,0.13489113117365906,2.108622620380739,6.795705775173514,Very High,Recent,0,1,2.2932481022772673
3.175,11.0,5.476415094339623,1.0825471698113207,1373.0,3.2382075471698113,38.4,-121.35,94400.0,0.19767441860465115,1.6911871813546977,7.2254814727822945,Medium,Recent,0,1,2.973228346456693
4.175,18.0,5.709371293001186,1.00711743772242,2333.0,2.767497034400949,38.4,-121.36,144400.0,0.17639725742779971,2.063009001285898,7.755338812846501,Medium,Recent,0,1,3.458682634730539
5.2447,10.0,6.755936675461742,1.0065963060686016,2568.0,3.387862796833773,38.39,-121.36,148100.0,0.14899433704354617,1.994158878504673,7.851271997109883,High,New,0,1,2.823803077392415
7.0326,10.0,6.670967741935484,0.9870967741935484,478.0,3.0838709677419356,38.37,-121.13,241100.0,0.14796905222437137,2.1631799163179917,6.171700597410915,Very High,New,0,1,3.428319540426016
3.8897,14.0,6.097222222222222,1.0717592592592593,1402.0,3.2453703703703702,38.36,-121.2,175700.0,0.17577828397873957,1.8787446504992869,7.246368080102461,Medium,Recent,0,1,4.51705787078695
4.6989,14.0,6.291469194312796,1.0450236966824644,1277.0,3.0260663507109005,38.4,-121.22,213800.0,0.16610169491525423,2.0790916209866874,7.15305163493748,High,Recent,0,1,4.550001064078827
4.5368,20.0,6.113095238095238,1.0089285714285714,934.0,2.7797619047619047,38.43,-121.22,219300.0,0.1650438169425511,2.1991434689507496,6.840546529288687,High,Recent,0,1,4.8338035619820126
4.5272,17.0,5.895161290322581,1.0376344086021505,1148.0,3.086021505376344,38.36,-121.29,191700.0,0.17601459188326493,1.9102787456445995,7.046647277848756,High,Recent,0,1,4.234405371973847
4.4107,17.0,6.426966292134831,1.1348314606741574,626.0,3.5168539325842696,38.31,-121.27,151600.0,0.1765734265734266,1.8274760383386581,6.440946540632921,Medium,Recent,0,1,3.437096152538146
4.1974,14.0,6.058035714285714,1.1026785714285714,695.0,3.1026785714285716,38.33,-121.1,157800.0,0.18201915991156964,1.9525179856115107,6.54534966033442,Medium,Recent,0,1,3.759470148186973
3.9808,20.0,5.678688524590164,1.0065573770491802,999.0,3.275409836065574,38.28,-121.2,160200.0,0.1772517321016166,1.7337337337337337,6.907755278982137,Medium,Recent,0,1,4.024316720257235
4.4125,20.0,6.0,1.0456621004566211,712.0,3.2511415525114153,38.27,-121.26,144600.0,0.17427701674277019,1.8455056179775282,6.569481420414296,Medium,Recent,0,1,3.277053824362606
4.8073,11.0,6.669527896995708,1.1158798283261802,793.0,3.40343347639485,38.28,-121.29,156700.0,0.1673101673101673,1.9596469104665826,6.677083461247136,High,Recent,0,1,3.2596259854804153
3.2234,17.0,5.2,1.0509433962264152,1986.0,3.7471698113207546,38.28,-121.35,82000.0,0.2021044992743106,1.3877139979859014,7.594381242551817,Medium,Recent,0,1,2.543897747719799
4.4306,14.0,5.355191256830601,0.9344262295081968,659.0,3.601092896174863,38.28,-121.33,170100.0,0.17448979591836736,1.4871016691957513,6.492239835020471,Medium,Recent,0,1,3.8392091364600733
1.9485,16.0,4.518518518518518,1.0343915343915344,687.0,1.8174603174603174,38.28,-121.31,155400.0,0.2289227166276347,2.4861717612809313,6.5337888379333435,Low,Recent,0,1,7.9753656658968435
3.215,19.0,4.837931034482758,0.9517241379310345,901.0,3.106896551724138,38.26,-121.3,104600.0,0.19672131147540986,1.5571587125416204,6.804614520062624,Medium,Recent,0,1,3.2534992223950234
